"1","2","3","4","5","6","7","8","9","Y"
-3.04138364256924,1.26625986030803,1.07851596627326,-1.01266137549926,-1.15298127073078,-0.820988854716448,0.448637162370024,0.668641963952087,-0.0762942105301604,0
-0.735512985724056,-0.341333490102167,-0.0950391462759793,0.155998137805389,-1.80444078761787,1.3946818076057,-0.17774088325596,2.43796559315679,0.495823391841357,0
-2.67573887419253,2.24527724733474,-0.10782460615632,0.667445856080576,-0.670101983197889,-1.07795481218579,-0.0685594258543423,-0.628374213856138,0.527094545409592,0
-4.27795599256088,0.290079731556699,-0.259130050182768,0.157849201175653,-0.15753552137841,-0.0885330466237107,0.181671391398734,0.443535070670986,1.16271803955584,0
-4.02431781805142,-1.5191873205144,0.632064289614575,0.0856078646475026,-0.6688348460128,1.01015561295328,-0.630627808252602,0.680264428575027,1.80342676426984,0
3.72269502447308,-1.29651405939201,-0.0950479499401144,-1.8108305992124,1.62322759007255,-0.63184750631194,0.653786600026262,-0.593951844975699,-0.552669600197172,0
-3.33092467895334,-1.48433553720636,0.792949479113934,-0.0564159701106188,-0.369040182488381,0.977601518797817,1.01346350284083,-0.981513140570023,-1.06030145706379,0
-5.15443889161387,0.595208450763837,1.38848409013855,1.41581600658204,-2.77007106286656,-1.01309323820778,2.36405136751643,-1.42543050587984,-1.11334089934121,1
-4.49567658789159,1.34219228025835,-0.528744490092473,-1.21836406236148,0.582844426911553,0.598470612295678,1.25922226302896,0.509012232151482,1.06772901087193,0
-2.74147844178993,-2.39538369545928,0.495368114671527,-0.355008409017048,-0.545095607657161,0.399230764854972,1.23415997077486,-0.91813760740904,0.395008342548283,0
-2.22441618117753,1.49936710912573,2.06082806951413,-1.05341299617327,1.43120778294993,0.648710975290216,0.794681824041992,-0.482425331006401,0.582443286663223,0
1.84690905809161,-1.31046736730695,0.687855568412444,0.3115209860672,-0.325105012667946,0.36380855822306,-0.356393782302426,-0.969886495101817,-0.0647255105234763,0
3.21055627880433,0.464121135311785,1.22312856841381,-0.186800101805733,-0.870196981259289,-0.0648661429648862,1.21856090567809,-0.454836456039188,-0.756447213720603,0
-1.24644610781318,0.0768154909975679,1.76303925378208,1.16511928156552,0.682647026030274,0.0715987282969207,-1.17765124243538,-2.36364319382668,-0.790454953125487,0
2.05922301132237,1.49332475180807,1.17615958578268,-1.85084617951858,1.79598883107455,-0.685286408521149,0.762932214935031,-0.60499028439268,-0.453665669545226,1
2.91373655653199,0.305289590102707,0.0101681611254606,0.61655265354817,0.38069416547961,1.47708001222383,1.39795677743336,0.367596201510845,-1.0499490533854,0
-1.93681895006881,-0.318634779000486,-0.394570274421869,-0.607630890507502,-1.73908867941907,-0.899452611524808,-1.15517444024077,-0.100585131919607,1.3657519664953,0
1.72756671509045,-0.886211327536033,-0.94557764761959,1.15452475316173,-1.04737139687761,1.11434137890624,1.08285362224034,-0.618208891086622,-0.897273387420737,0
